review_title,split_2_category,bert_topics,name_of_topic,x2,y2,z2,is_outlier
Good product. I just now received the box! It was exactly the same as in the description! I loved it! I chose this colour because no mosquitos will be attracted with the light color! Awesome product! Worth buying!,Home Medical Supplies & Equipment,1,Product Quality Related,-2.790645648223329,9.633288208730345,5.35822990546631,False
It controls Brightness automatically whenever u go in dark place or in sunlight.. ,Mobiles & Accessories,7,Lighting Related,-1.0236143256990256,5.9370393783227895,-5.789124715717069,False
Worth for money. ,"Home Theater, TV, & Video",1,Product Quality Related,-2.075753761490562,8.943507237200702,4.32055993841272,False
Satisfied. ,Wearable Technology,0,Good Review,-8.484687422012339,6.9432493989365724,1.6859367156450336,False
Superb. ,"Home Theater, TV, & Video",0,Good Review,-8.84163898645603,7.116478395884235,2.111815415519735,False
Perfect fot. ,"Home Theater, TV, & Video",0,Good Review,-10.230651288140043,6.975433618641299,2.5045514660453105,False
It’s Nice. ,Kitchen & Home Appliances,0,Good Review,-8.701073736229262,7.596279511349228,2.760983165158589,False
Worst product and service. ,Kitchen & Home Appliances,1,Product Quality Related,-2.4131885279787317,9.136507856349224,5.013077493288328,False
Affordable. ,Craft Materials,1,Product Quality Related,-2.340523653487846,9.342479000677267,4.842788448671021,False
About features. Phone is very handy and battery is also good. Quality of phone is good.,Mobiles & Accessories,-1,General Review,2.3765780138521646,-6.266951670654904,-7.1397861232374185,False
Very first time change. ,Accessories & Peripherals,-1,General Review,2.1653945269050308,-6.946474423278012,-6.821424118702618,False
Must for every household. ,Kitchen & Home Appliances,1,Product Quality Related,-2.7850137514848967,9.212268335222932,4.807179858142502,False
They can improve more. ,Wearable Technology,1,Product Quality Related,-2.3490328113573753,9.090725755406282,4.658453455490561,False
Just fine buy. ,Kitchen & Home Appliances,1,Product Quality Related,-2.2078759154216905,8.47418676342119,5.237932334435066,False
Good pen but finished really quick. ,Office Paper Products,1,Product Quality Related,-2.423745453281346,9.114039601682624,5.270860148133491,False
Good. Good,Kitchen & Home Appliances,0,Good Review,-8.354734978993424,6.746925216273257,2.0925185668203787,False
The smell..... ,Accessories & Peripherals,-1,General Review,2.1365746232917027,-6.4501744912073615,-7.29071571304037,False
Good and original item. ,Mobiles & Accessories,1,Product Quality Related,-3.2331811834450326,9.400292112623614,4.447826089149761,False
. Bought it for Rs 699 in deals. Worth for money.,Kitchen & Home Appliances,1,Product Quality Related,-2.4580765441060373,8.790717389289686,4.7907635862539095,False
Good Product. ,"Home Theater, TV, & Video",1,Product Quality Related,-2.5616129858523484,8.20019003194812,4.9327282791613305,False
Read the leaflets before you start cooking. Learn to use optimum quantity of water.. The product is used for cooking in hostel. Only use sponges to clean the utensil that comes with the cooker. Don't modify it.Use of excess water spoils the work. You can saute. Vegetables for two minutes also. Ideal for students living in hostel.,Kitchen & Home Appliances,1,Product Quality Related,-2.0771700229238843,8.435080568031823,3.7603564535800684,False
Good product. Value for money,Mobiles & Accessories,1,Product Quality Related,-2.2497430891643657,9.409209687900972,5.088620111998841,False
Cute. ,Accessories & Peripherals,0,Good Review,-8.314110226759125,7.583603386682167,1.9826298893524226,False
Sleek and elegant.. ,Kitchen & Home Appliances,1,Product Quality Related,-3.000101535421093,9.678340909577619,4.999034251732239,False
Works as expected. ,Accessories & Peripherals,0,Good Review,-8.920954624008543,6.822907145822525,2.5998060764934796,False
Great Product! Go for it!!!. ,Kitchen & Home Appliances,1,Product Quality Related,-2.306996898808154,9.002716174528373,4.74774657918693,False
Quality. ,"Headphones, Earbuds, & Accessories",1,Product Quality Related,-2.6012201972913034,9.242193040291204,4.818962260235027,False
Good. ,Accessories & Peripherals,0,Good Review,-9.216075267653231,7.452821220662295,2.521980941859189,False
Battery life. ,Home Audio,5,Battery Related,-6.135347976123525,-4.1857120616329535,1.2155048058090836,False
Great but. ,Accessories & Peripherals,0,Good Review,-9.134660719823092,7.3178073029427155,1.3857383758656603,False
Good adapter. ,Mobiles & Accessories,2,Electronics-Charging Related,-1.1352192021432228,-4.353890569325073,1.4812416020693773,False
Nice. ,"Home Theater, TV, & Video",0,Good Review,-9.357432392726764,5.259043845197885,9.439138621682156,True
Nice ball pen. ,Office Paper Products,1,Product Quality Related,-2.707544094255664,9.328606191658654,4.8100618609420875,False
Good. ,Kitchen & Home Appliances,0,Good Review,-8.847998547475262,7.095121027642874,1.9169714738185901,False
Very Good Quaility. ,Kitchen & Home Appliances,0,Good Review,-8.999643557425259,7.322081899862476,1.5589543591871586,False
Good product.easy to use. ,Kitchen & Home Appliances,1,Product Quality Related,-2.29924211158717,9.726936164368468,4.289351369038429,False
Worth it!. ,Accessories & Peripherals,1,Product Quality Related,-2.494133529785575,8.613638124240355,4.52743871907372,False
Good. ,Mobiles & Accessories,0,Good Review,-8.442774661712402,7.572846838160545,1.8249151083185693,False
Very good product nice to use. ,Kitchen & Home Appliances,1,Product Quality Related,-2.687190951602294,9.574028302832723,5.009732309393209,False
Average. ,Home Medical Supplies & Equipment,6,Average Review,9.597391928325523,-8.514532928008645,10.577986497390919,True
Product quality is very good and so is the customer service. ,"Home Theater, TV, & Video",-1,General Review,2.2457477160836463,-6.459806105023536,-7.094203677900174,False
It's great. ,Mobiles & Accessories,0,Good Review,-8.792514410149824,7.703581103898236,1.9431189842368435,False
A Quality Sound-Signature but leaves craving for a decent bass.Quite fragile too.Compared with Senn.HD 202 II & Sony MDR XB50AP.. ,"Headphones, Earbuds, & Accessories",1,Product Quality Related,-1.982286332360276,9.70867164946442,4.71904314961316,False
Very good product. ,Kitchen & Home Appliances,1,Product Quality Related,-2.9218281218008135,8.802566833179833,4.887353455367264,False
Good product 👍. ,"Headphones, Earbuds, & Accessories",1,Product Quality Related,-2.05746784803695,9.705303396238605,4.814408304097714,False
Good for the price. ,"Home Theater, TV, & Video",1,Product Quality Related,-2.9603285112532727,9.239997083409015,4.438976549750452,False
Not bad. ,Accessories & Peripherals,0,Good Review,-8.20354284549483,6.551393303228668,-2.9834519867685927,True
Good. ,"Home Theater, TV, & Video",0,Good Review,-8.465176122904563,7.6727863349463625,1.2765676235405379,False
nice product. ,Wearable Technology,1,Product Quality Related,-2.869837921466979,9.10406685562231,5.058718157272963,False
It can fulfill basic needs in affordable price range. Camera quality is not that high,Mobiles & Accessories,1,Product Quality Related,-2.5513543932276805,9.726617813384978,3.986697924011308,False
Skywall 32 smart TV. ,"Home Theater, TV, & Video",3,Smart Devices Related,-7.4392301567785735,-3.5664908894052787,-2.1207265924671854,False
Good. ,"Heating, Cooling, & Air Quality",0,Good Review,-8.677677554439422,7.04927880306598,2.151820285906554,False
Paisa wasool. ,Wearable Technology,0,Good Review,-8.954923748233407,7.540962977336476,1.8740545020297332,False
Good one to buy. ,Networking Devices,1,Product Quality Related,-3.402968199978431,9.108366059740202,4.177651616985814,False
I bought this for 199rs best charging cable for all mobiles. ,Accessories & Peripherals,2,Electronics-Charging Related,-1.2334102902794666,-4.693289786327524,2.7013886093989976,False
An additional charger same as ORIGINAL .. ,Mobiles & Accessories,2,Electronics-Charging Related,-1.9834590873536433,-4.2843755842390845,1.3989948853755956,False
Good. Good,Accessories & Peripherals,0,Good Review,-8.73665819973753,6.700890156034802,1.8510541704778105,False
Small things looka zoomed out. I was looking a the pics uploaded by seller and assumed them to be large enough to fit a 6.5 inch mobile. To my surprise they are very small. I am not sure how long it can carry the weight of my mobile before it fells down.The slit to put your mobile and charge is very narriw. If mobile has good cover then it will not fit into the slit.,Mobiles & Accessories,-1,General Review,1.637814687493578,-6.671361422937586,-6.541277989281933,False
good for the price. ,Accessories & Peripherals,1,Product Quality Related,-2.020197257097998,9.167060309090942,4.81189549510453,False
You can use it for everyday purposes. ,Kitchen & Home Appliances,1,Product Quality Related,-2.6305210078271295,9.166176602974371,4.50912652435624,False
of good quality. ,Kitchen & Home Appliances,1,Product Quality Related,-2.729576868838921,9.305337945653113,4.660657190551021,False
Very nice. ,Accessories & Peripherals,0,Good Review,-9.231075674945258,4.218658321902305,1.4523170733170372,True
Functional & hard to Use. ,Kitchen & Home Appliances,-1,General Review,2.1525258013870765,-6.513096121270277,-6.74151420291675,False
Best Cable for Android Auto. ,Accessories & Peripherals,2,Electronics-Charging Related,-2.2014671717384524,-3.0003160571720517,1.8886043888325832,False
one rod is not working  solution i have. ,"Heating, Cooling, & Air Quality",-1,General Review,3.1833397540029646,-3.5550787409387206,-9.99982737465254,True
Just not A4.. ,Office Paper Products,0,Good Review,-8.727700095598038,7.063237500560668,2.451535173028301,False
Nyc watch with minimal features. ,Wearable Technology,3,Smart Devices Related,-7.275707138799931,-3.8090799370201354,-2.474490378937124,False
Amazing. https://m.media-amazon.com/images/I/61FXsvTLNnL._SY88.jpg,Home Medical Supplies & Equipment,1,Product Quality Related,-2.5215526772813823,9.815649035071164,5.0250650478737535,False
Value for money. ,Kitchen & Home Appliances,1,Product Quality Related,-2.3861493208723292,9.456496501381515,5.114690958452253,False
Good budget smart watch with Alexa. ,Wearable Technology,3,Smart Devices Related,-7.645960026277024,-3.5046566883828882,-2.9814144630929174,False
Nice experience in this headphone. ,"Headphones, Earbuds, & Accessories",1,Product Quality Related,-2.39054629518228,8.988630789561125,4.7713838003494935,False
Great buy!. ,"Headphones, Earbuds, & Accessories",1,Product Quality Related,-2.372957615412807,9.588358747874342,4.865640031385408,False
Very bad experience as I have received a working remove and not being able to return it. ,"Home Theater, TV, & Video",1,Product Quality Related,-2.366977371183009,9.490074323768178,4.148835710173304,False
Good for use. Fast and smooth,Accessories,1,Product Quality Related,-2.2206111135387205,9.26844490108428,5.155781447578251,False
Average. ,Wearable Technology,6,Average Review,4.0568915859388595,-9.657538843797498,9.404428662272473,False
Good product. Bit of sound. Nonetheless a good product overall.,"Heating, Cooling, & Air Quality",1,Product Quality Related,-3.0204066564273004,8.3567898419631,4.285813436628162,False
. Using this cable from past 40 days to charge lg g7thinq and samsung s21fe.  So far super,Accessories & Peripherals,2,Electronics-Charging Related,-0.7400749009618284,-4.431001895114962,1.7078219770845906,False
Good solution. ,Mobiles & Accessories,0,Good Review,-8.770450239695203,7.0434765662167,2.4581661808707604,False
Display touch was good but screen bazales is too much. ,Wearable Technology,4,Computer Accesories Related,7.262444064348262,-5.360511591637839,-6.493433209261436,False
Best in its class!. One of the best option to save money.,Craft Materials,1,Product Quality Related,-2.6908953331140553,9.006311970099997,4.177181146207322,False
Overall nice product. ,Kitchen & Home Appliances,1,Product Quality Related,-3.1223159639576883,9.423314301002177,5.6157797987638105,False
GARBAGE QUALITY. Useless product and useless quality. Display issues within 7 months and service center is not upto the mark. Go for better brands where quality is assured. I would wish if there was option of negative stars.,"Home Theater, TV, & Video",1,Product Quality Related,-2.237208392846048,9.244473595196094,4.538804561027716,False
Good product. ,Accessories & Peripherals,1,Product Quality Related,-2.3523638111724026,8.71270029265165,4.527608805481392,False
Centre key. ,Mobiles & Accessories,4,Computer Accesories Related,6.3006237695037335,-6.146926736551478,-5.975140363084264,False
Durability. ,"Headphones, Earbuds, & Accessories",1,Product Quality Related,-2.7561762680363895,9.381612770599247,4.0116785947788305,False
Best iron box. ,Kitchen & Home Appliances,1,Product Quality Related,-2.750527049141435,8.379561441960286,4.586171594885097,False
Overall satisfied. ,Accessories & Peripherals,0,Good Review,-8.902017307874694,7.365673117957087,1.4886900368968938,False
It’s expansive but it works well upto 800sqft area. For small place it’s gud,"Heating, Cooling, & Air Quality",-1,General Review,2.03736016674027,-7.254518410684799,-6.321143712051798,False
Liked it. ,Car Accessories,0,Good Review,-8.868385423360017,7.373612716557866,1.8505380184140745,False
Inefficient and time-consuming.. ,Kitchen & Home Appliances,-1,General Review,2.4556310422089687,-6.726038570132525,-6.993686317628961,False
